gmina_code,powiat_code,voivodeship_code,gmina_name,population,iwl_score,vulnerable_population_est,rescue_travel_time_min,event_time,customers_without_power,outage_start,hours_without_power,coverage_pct,feels_like_c,temp_component,outage_component,telecom_component,rescue_component,izz_score,life_threat_level,vulnerable_without_power,whatif_izz
1434002,1434,14,gmina mazowieckie-centralny-34-02,12688,57.7,1641,32.8,,0.0,,0.0,0.682,-26.0,0.7333333333333333,0.0,0.3179999999999999,0.4373333333333333,40.17,elevated,0,43.836666666666666
618003,618,6,gmina lubelskie-północny-18-03,4132,65.08,756,29.5,,0.0,,0.0,0.6880000000000001,-24.3,0.62,0.0,0.3119999999999999,0.3933333333333333,40.67,elevated,0,43.77
1417006,1417,14,gmina mazowieckie-miejski-17-06,4860,69.23,917,36.7,,0.0,,0.0,0.747,-23.3,0.5533333333333333,0.0,0.253,0.4893333333333334,40.99,elevated,0,43.75666666666667
1425006,1425,14,gmina mazowieckie-południowy-25-06,4400,62.93,759,32.7,,0.0,,0.0,0.725,-24.9,0.6599999999999999,0.0,0.275,0.436,40.45,elevated,0,43.75
613007,613,6,gmina lubelskie-południowy-13-07,4865,68.59,968,29.6,,0.0,,0.0,0.6900000000000001,-23.4,0.5599999999999999,0.0,0.3099999999999999,0.3946666666666666,40.91,elevated,0,43.709999999999994
1420002,1420,14,gmina mazowieckie-wschodni-20-02,22896,47.97,3855,11.3,,0.0,,0.0,0.145,-26.1,0.7400000000000001,0.0,0.855,0.1506666666666666,40.0,monitoring,0,43.7
2807005,2807,28,gmina warmińsko-mazurskie-południowy-07-05,7748,75.58,1603,37.8,,0.0,,0.0,0.809,-22.0,0.4666666666666667,0.0,0.1909999999999999,0.504,41.36,elevated,0,43.693333333333335
2805004,2805,28,gmina warmińsko-mazurskie-miejski-05-04,5662,65.99,1033,32.0,,0.0,,0.0,0.6910000000000001,-23.9,0.5933333333333333,0.0,0.3089999999999999,0.4266666666666667,40.67,elevated,0,43.63666666666667
1206003,1206,12,gmina małopolskie-północny-06-03,20143,87.16,4098,40.1,,0.0,,0.0,0.6950000000000001,-18.3,0.22,0.0,0.3049999999999999,0.5346666666666667,42.5,elevated,0,43.6
604005,604,6,gmina lubelskie-centralny-04-05,13673,55.73,2099,31.4,,0.0,,0.0,0.753,-26.8,0.7866666666666667,0.0,0.247,0.4186666666666666,39.65,monitoring,0,43.58333333333333
1423001,1423,14,gmina mazowieckie-miejski-23-01,8675,56.62,921,36.5,,0.0,,0.0,0.6940000000000001,-26.0,0.7333333333333333,0.0,0.3059999999999999,0.4866666666666667,39.9,monitoring,0,43.56666666666666
611003,611,6,gmina lubelskie-miejski-11-03,2653,66.19,405,40.9,,0.0,,0.0,0.8250000000000001,-24.2,0.6133333333333333,0.0,0.1749999999999999,0.5453333333333333,40.49,elevated,0,43.55666666666667
1436004,1436,14,gmina mazowieckie-północny-36-04,10693,65.42,1988,35.2,,0.0,,0.0,0.809,-24.5,0.6333333333333333,0.0,0.1909999999999999,0.4693333333333334,40.33,elevated,0,43.49666666666666
1418005,1418,14,gmina mazowieckie-północny-18-05,6747,58.82,1022,45.2,,0.0,,0.0,0.743,-25.3,0.6866666666666668,0.0,0.257,0.6026666666666667,40.04,elevated,0,43.47333333333333
622001,622,6,gmina lubelskie-centralny-22-01,14195,59.43,2286,36.9,,0.0,,0.0,0.769,-25.6,0.7066666666666668,0.0,0.2309999999999999,0.492,39.84,monitoring,0,43.373333333333335
2813005,2813,28,gmina warmińsko-mazurskie-południowy-13-05,6346,70.68,1188,40.3,,0.0,,0.0,0.711,-22.3,0.4866666666666667,0.0,0.289,0.5373333333333333,40.91,elevated,0,43.343333333333334
2015004,2015,20,gmina podlaskie-zachodni-15-04,9602,61.06,1655,23.8,,0.0,,0.0,0.73,-25.5,0.7,0.0,0.27,0.3173333333333333,39.82,monitoring,0,43.32
1412002,1412,14,gmina mazowieckie-północny-12-02,6527,66.26,1213,28.6,,0.0,,0.0,0.731,-24.0,0.6,0.0,0.269,0.3813333333333333,40.31,elevated,0,43.31
603003,603,6,gmina lubelskie-zachodni-03-03,6188,63.78,1048,38.5,,0.0,,0.0,0.669,-23.8,0.5866666666666667,0.0,0.3309999999999999,0.5133333333333333,40.34,elevated,0,43.27333333333334
607004,607,6,gmina lubelskie-południowy-07-04,5475,65.96,799,34.8,,0.0,,0.0,0.711,-23.6,0.5733333333333335,0.0,0.289,0.4639999999999999,40.31,elevated,0,43.17666666666667
1419002,1419,14,gmina mazowieckie-południowy-19-02,4402,58.82,675,22.2,,0.0,,0.0,0.756,-26.1,0.7400000000000001,0.0,0.244,0.296,39.35,monitoring,0,43.050000000000004
1419001,1419,14,gmina mazowieckie-południowy-19-01,34806,58.72,5731,21.7,,0.0,,0.0,0.749,-26.1,0.7400000000000001,0.0,0.251,0.2893333333333333,39.34,monitoring,0,43.040000000000006
614001,614,6,gmina lubelskie-wschodni-14-01,15424,62.78,2554,34.1,,0.0,,0.0,0.742,-24.5,0.6333333333333333,0.0,0.258,0.4546666666666666,39.85,monitoring,0,43.016666666666666
1436003,1436,14,gmina mazowieckie-północny-36-03,5658,61.18,1021,28.3,,0.0,,0.0,0.638,-24.5,0.6333333333333333,0.0,0.362,0.3773333333333333,39.79,monitoring,0,42.95666666666666
2810005,2810,28,gmina warmińsko-mazurskie-centralny-10-05,12164,70.08,2049,37.3,,0.0,,0.0,0.604,-21.7,0.4466666666666666,0.0,0.396,0.4973333333333333,40.72,elevated,0,42.95333333333333
1416005,1416,14,gmina mazowieckie-centralny-16-05,9771,60.26,1499,26.0,,0.0,,0.0,0.841,-26.0,0.7333333333333333,0.0,0.159,0.3466666666666667,39.26,monitoring,0,42.92666666666666
2001001,2001,20,gmina podlaskie-południowy-01-01,3563,61.59,521,29.2,,0.0,,0.0,0.7000000000000001,-24.7,0.6466666666666666,0.0,0.2999999999999999,0.3893333333333333,39.69,monitoring,0,42.92333333333333
615005,615,6,gmina lubelskie-zachodni-15-05,4477,58.65,699,28.4,,0.0,,0.0,0.776,-25.9,0.7266666666666666,0.0,0.2239999999999999,0.3786666666666666,39.28,monitoring,0,42.913333333333334
1401007,1401,14,gmina mazowieckie-południowy-01-07,16846,58.65,2767,32.6,,0.0,,0.0,0.852,-26.1,0.7400000000000001,0.0,0.148,0.4346666666666667,39.11,monitoring,0,42.81
624003,624,6,gmina lubelskie-północny-24-03,8846,69.76,1448,37.9,,0.0,,0.0,0.685,-22.1,0.4733333333333334,0.0,0.3149999999999999,0.5053333333333333,40.39,elevated,0,42.75666666666667
621006,621,6,gmina lubelskie-zachodni-21-06,5814,63.97,1035,32.6,,0.0,,0.0,0.778,-24.3,0.62,0.0,0.2219999999999999,0.4346666666666667,39.64,monitoring,0,42.74
1419005,1419,14,gmina mazowieckie-południowy-19-05,11720,41.69,1427,17.2,,0.0,,0.0,0.03,-26.1,0.7400000000000001,0.0,0.97,0.2293333333333333,39.04,monitoring,0,42.74
607002,607,6,gmina lubelskie-południowy-07-02,5813,69.23,1028,24.9,,0.0,,0.0,0.8270000000000001,-23.6,0.5733333333333335,0.0,0.1729999999999999,0.3319999999999999,39.84,monitoring,0,42.70666666666667
1425002,1425,14,gmina mazowieckie-południowy-25-02,9911,62.55,1792,35.1,,0.0,,0.0,0.85,-24.9,0.6599999999999999,0.0,0.15,0.468,39.34,monitoring,0,42.64
618005,618,6,gmina lubelskie-północny-18-05,7294,63.28,1127,37.9,,0.0,,0.0,0.803,-24.3,0.62,0.0,0.1969999999999999,0.5053333333333333,39.51,monitoring,0,42.61
1418002,1418,14,gmina mazowieckie-północny-18-02,15978,58.24,1948,29.5,,0.0,,0.0,0.7000000000000001,-25.3,0.6866666666666668,0.0,0.2999999999999999,0.3933333333333333,39.16,monitoring,0,42.593333333333334
2814004,2814,28,gmina warmińsko-mazurskie-wschodni-14-04,16105,56.86,2619,22.4,,0.0,,0.0,0.76,-26.3,0.7533333333333334,0.0,0.24,0.2986666666666666,38.82,monitoring,0,42.586666666666666
618007,618,6,gmina lubelskie-północny-18-07,6312,66.39,1071,11.6,,0.0,,0.0,0.749,-24.3,0.62,0.0,0.251,0.1546666666666666,39.42,monitoring,0,42.52
1419004,1419,14,gmina mazowieckie-południowy-19-04,3326,55.73,506,36.0,,0.0,,0.0,0.808,-26.1,0.7400000000000001,0.0,0.1919999999999999,0.48,38.63,monitoring,0,42.330000000000005
1426003,1426,14,gmina mazowieckie-wschodni-26-03,3146,50.39,437,29.9,,0.0,,0.0,0.8130000000000001,-27.7,0.8466666666666666,0.0,0.1869999999999999,0.3986666666666666,38.06,monitoring,0,42.29333333333334
2016004,2016,20,gmina podlaskie-centralny-16-04,6458,62.76,986,28.8,,0.0,,0.0,0.715,-24.1,0.6066666666666668,0.0,0.285,0.384,39.25,monitoring,0,42.28333333333333
2812006,2812,28,gmina warmińsko-mazurskie-północny-12-06,5364,62.42,785,40.2,,0.0,,0.0,0.741,-23.8,0.5866666666666667,0.0,0.259,0.536,39.29,monitoring,0,42.22333333333333
618002,618,6,gmina lubelskie-północny-18-02,8449,62.14,1212,28.0,,0.0,,0.0,0.724,-24.3,0.62,0.0,0.276,0.3733333333333333,39.12,monitoring,0,42.22
2812003,2812,28,gmina warmińsko-mazurskie-północny-12-03,4523,64.39,766,25.2,,0.0,,0.0,0.715,-23.8,0.5866666666666667,0.0,0.285,0.3359999999999999,39.27,monitoring,0,42.20333333333333
201001,201,2,gmina dolnośląskie-południowy-01-01,17584,87.59,3039,32.1,,0.0,,0.0,0.675,-17.5,0.1666666666666666,0.0,0.3249999999999999,0.428,41.35,elevated,0,42.18333333333334
615006,615,6,gmina lubelskie-zachodni-15-06,5893,58.16,996,23.2,,0.0,,0.0,0.8,-25.9,0.7266666666666666,0.0,0.1999999999999999,0.3093333333333333,38.53,monitoring,0,42.163333333333334
608001,608,6,gmina lubelskie-wschodni-08-01,8634,61.91,1368,39.0,,0.0,,0.0,0.707,-23.7,0.58,0.0,0.293,0.52,39.2,monitoring,0,42.1
602005,602,6,gmina lubelskie-wschodni-02-05,9621,60.53,1400,34.3,,0.0,,0.0,0.761,-24.5,0.6333333333333333,0.0,0.239,0.4573333333333333,38.84,monitoring,0,42.00666666666667
407002,407,4,gmina kujawsko-pomorskie-południowy-07-02,46255,85.11,9045,39.5,,0.0,,0.0,0.713,-17.9,0.1933333333333332,0.0,0.287,0.5266666666666666,41.04,elevated,0,42.00666666666667
1431002,1431,14,gmina mazowieckie-południowy-31-02,18840,58.24,2658,35.0,,0.0,,0.0,0.841,-25.5,0.7,0.0,0.159,0.4666666666666667,38.5,monitoring,0,42.0
620007,620,6,gmina lubelskie-wschodni-20-07,7575,57.87,1218,25.9,,0.0,,0.0,0.79,-25.6,0.7066666666666668,0.0,0.2099999999999999,0.3453333333333333,38.33,monitoring,0,41.86333333333333
2802002,2802,28,gmina warmińsko-mazurskie-wschodni-02-02,10956,63.21,2018,33.9,,0.0,,0.0,0.8200000000000001,-24.1,0.6066666666666668,0.0,0.1799999999999999,0.4519999999999999,38.82,monitoring,0,41.85333333333333
1402001,1402,14,gmina mazowieckie-wschodni-02-01,26016,47.61,4080,20.5,,0.0,,0.0,0.03,-23.9,0.5933333333333333,0.0,0.97,0.2733333333333333,38.87,monitoring,0,41.836666666666666
1405001,1405,14,gmina mazowieckie-miejski-05-01,3657,63.66,561,29.6,,0.0,,0.0,0.758,-23.8,0.5866666666666667,0.0,0.242,0.3946666666666666,38.9,monitoring,0,41.83333333333333
1441001,1441,14,gmina mazowieckie-miejski-41-01,11760,65.75,2136,36.3,,0.0,,0.0,0.8300000000000001,-23.4,0.5599999999999999,0.0,0.1699999999999999,0.484,39.01,monitoring,0,41.809999999999995
2821003,2821,28,gmina warmińsko-mazurskie-zachodni-21-03,7812,60.55,1573,34.2,,0.0,,0.0,0.79,-24.5,0.6333333333333333,0.0,0.2099999999999999,0.456,38.58,monitoring,0,41.74666666666666
602004,602,6,gmina lubelskie-wschodni-02-04,2368,60.81,360,31.4,,0.0,,0.0,0.784,-24.5,0.6333333333333333,0.0,0.2159999999999999,0.4186666666666666,38.55,monitoring,0,41.71666666666666
609005,609,6,gmina lubelskie-zachodni-09-05,9239,55.34,1298,28.8,,0.0,,0.0,0.774,-25.9,0.7266666666666666,0.0,0.2259999999999999,0.384,38.06,monitoring,0,41.693333333333335
1410005,1410,14,gmina mazowieckie-centralny-10-05,14447,49.77,1921,14.9,,0.0,,0.0,0.661,-27.2,0.8133333333333332,0.0,0.3389999999999999,0.1986666666666666,37.6,monitoring,0,41.66666666666667
2806004,2806,28,gmina warmińsko-mazurskie-północny-06-04,11144,62.87,2311,27.3,,0.0,,0.0,0.865,-24.6,0.6400000000000001,0.0,0.135,0.364,38.45,monitoring,0,41.650000000000006
1423002,1423,14,gmina mazowieckie-miejski-23-02,32962,57.66,5853,14.1,,0.0,,0.0,0.791,-26.0,0.7333333333333333,0.0,0.2089999999999999,0.188,37.93,monitoring,0,41.596666666666664
1434003,1434,14,gmina mazowieckie-centralny-34-03,13681,55.13,1708,19.3,,0.0,,0.0,0.729,-26.0,0.7333333333333333,0.0,0.271,0.2573333333333333,37.88,monitoring,0,41.54666666666667
3016003,3016,30,gmina wielkopolskie-centralny-16-03,22113,85.77,5461,39.8,,0.0,,0.0,0.787,-17.8,0.1866666666666667,0.0,0.2129999999999999,0.5306666666666666,40.52,elevated,0,41.45333333333333
1412001,1412,14,gmina mazowieckie-północny-12-01,9591,60.08,1845,31.6,,0.0,,0.0,0.706,-24.0,0.6,0.0,0.294,0.4213333333333333,38.38,monitoring,0,41.38
2801001,2801,28,gmina warmińsko-mazurskie-południowy-01-01,10633,55.7,1937,37.0,,0.0,,0.0,0.771,-25.2,0.6799999999999999,0.0,0.2289999999999999,0.4933333333333333,37.93,monitoring,0,41.33
617004,617,6,gmina lubelskie-miejski-17-04,14642,61.14,2077,25.7,,0.0,,0.0,0.801,-24.5,0.6333333333333333,0.0,0.1989999999999999,0.3426666666666667,38.14,monitoring,0,41.306666666666665
1406002,1406,14,gmina mazowieckie-północny-06-02,32150,52.65,4939,21.3,,0.0,,0.0,0.116,-22.7,0.5133333333333333,0.0,0.884,0.284,38.62,monitoring,0,41.18666666666667
813007,813,8,gmina lubuskie-południowy-13-07,4116,85.64,816,40.2,,0.0,,0.0,0.637,-16.7,0.1133333333333332,0.0,0.363,0.536,40.53,elevated,0,41.096666666666664
1411002,1411,14,gmina mazowieckie-miejski-11-02,5436,61.14,836,29.3,,0.0,,0.0,0.632,-23.2,0.5466666666666666,0.0,0.368,0.3906666666666666,38.34,monitoring,0,41.07333333333334
614005,614,6,gmina lubelskie-wschodni-14-05,5318,58.4,775,29.1,,0.0,,0.0,0.74,-24.5,0.6333333333333333,0.0,0.26,0.388,37.87,monitoring,0,41.03666666666666
1438001,1438,14,gmina mazowieckie-wschodni-38-01,23528,55.49,2516,18.1,,0.0,,0.0,0.76,-25.8,0.7200000000000001,0.0,0.24,0.2413333333333333,37.41,monitoring,0,41.01
1203006,1203,12,gmina małopolskie-zachodni-03-06,31675,83.89,5516,52.1,,0.0,,0.0,0.748,-17.2,0.1466666666666666,0.0,0.252,0.6946666666666667,40.26,elevated,0,40.99333333333333
3010006,3010,30,gmina wielkopolskie-centralny-10-06,6312,80.17,1299,46.9,,0.0,,0.0,0.762,-18.4,0.2266666666666665,0.0,0.238,0.6253333333333333,39.81,monitoring,0,40.943333333333335
614002,614,6,gmina lubelskie-wschodni-14-02,9199,58.36,1193,29.2,,0.0,,0.0,0.753,-24.5,0.6333333333333333,0.0,0.247,0.3893333333333333,37.75,monitoring,0,40.916666666666664
1804001,1804,18,gmina podkarpackie-centralny-04-01,22044,88.37,4857,42.8,,0.0,,0.0,0.659,-15.9,0.06,0.0,0.3409999999999999,0.5706666666666667,40.58,elevated,0,40.879999999999995
1407005,1407,14,gmina mazowieckie-południowy-07-05,4394,59.37,662,29.6,,0.0,,0.0,0.708,-23.9,0.5933333333333333,0.0,0.292,0.3946666666666666,37.84,monitoring,0,40.80666666666667
1004007,1004,10,gmina łódzkie-centralny-04-07,13513,88.59,2677,37.9,,0.0,,0.0,0.711,-16.3,0.0866666666666667,0.0,0.289,0.5053333333333333,40.35,elevated,0,40.78333333333333
3023005,3023,30,gmina wielkopolskie-miejski-23-05,54183,84.5,12011,34.7,,0.0,,0.0,0.786,-17.8,0.1866666666666667,0.0,0.2139999999999999,0.4626666666666667,39.71,monitoring,0,40.64333333333333
1437007,1437,14,gmina mazowieckie-południowy-37-07,11996,65.98,1773,39.7,,0.0,,0.0,0.812,-22.3,0.4866666666666667,0.0,0.1879999999999999,0.5293333333333333,38.17,monitoring,0,40.60333333333334
2016006,2016,20,gmina podlaskie-centralny-16-06,17344,57.33,2006,26.9,,0.0,,0.0,0.659,-24.1,0.6066666666666668,0.0,0.3409999999999999,0.3586666666666666,37.57,monitoring,0,40.60333333333333
1011007,1011,10,gmina łódzkie-miejski-11-07,38005,78.44,5392,37.9,,0.0,,0.0,0.682,-18.5,0.2333333333333333,0.0,0.3179999999999999,0.5053333333333333,39.4,monitoring,0,40.56666666666666
601005,601,6,gmina lubelskie-południowy-01-05,12924,51.79,2018,33.0,,0.0,,0.0,0.834,-26.2,0.7466666666666666,0.0,0.166,0.44,36.81,monitoring,0,40.54333333333334
225005,225,2,gmina dolnośląskie-południowy-25-05,34268,82.55,6752,41.7,,0.0,,0.0,0.683,-17.3,0.1533333333333333,0.0,0.3169999999999999,0.556,39.76,monitoring,0,40.526666666666664
1431004,1431,14,gmina mazowieckie-południowy-31-04,7254,55.37,1191,27.3,,0.0,,0.0,0.834,-25.5,0.7,0.0,0.166,0.364,36.95,monitoring,0,40.45
405006,405,4,gmina kujawsko-pomorskie-miejski-05-06,8293,79.81,1569,38.2,,0.0,,0.0,0.674,-18.0,0.2,0.0,0.3259999999999999,0.5093333333333334,39.41,monitoring,0,40.41
1204002,1204,12,gmina małopolskie-centralny-04-02,7260,81.18,1637,35.7,,0.0,,0.0,0.765,-18.3,0.22,0.0,0.235,0.476,39.3,monitoring,0,40.4
1215001,1215,12,gmina małopolskie-zachodni-15-01,7159,78.75,1712,37.5,,0.0,,0.0,0.765,-18.8,0.2533333333333333,0.0,0.235,0.5,39.1,monitoring,0,40.36666666666667
1405004,1405,14,gmina mazowieckie-miejski-05-04,15820,58.97,2212,23.2,,0.0,,0.0,0.676,-23.8,0.5866666666666667,0.0,0.3239999999999999,0.3093333333333333,37.43,monitoring,0,40.36333333333333
2001006,2001,20,gmina podlaskie-południowy-01-06,5637,56.32,728,28.7,,0.0,,0.0,0.76,-24.7,0.6466666666666666,0.0,0.24,0.3826666666666666,37.11,monitoring,0,40.343333333333334
3027001,3027,30,gmina wielkopolskie-zachodni-27-01,3301,76.36,521,54.3,,0.0,,0.0,0.775,-18.7,0.2466666666666666,0.0,0.2249999999999999,0.724,39.1,monitoring,0,40.333333333333336
3020002,3020,30,gmina wielkopolskie-wschodni-20-02,16291,78.81,2689,35.4,,0.0,,0.0,0.73,-18.6,0.2400000000000001,0.0,0.27,0.472,39.06,monitoring,0,40.260000000000005
422007,422,4,gmina kujawsko-pomorskie-centralny-22-07,10629,79.2,2139,48.5,,0.0,,0.0,0.751,-18.0,0.2,0.0,0.249,0.6466666666666666,39.17,monitoring,0,40.17
2821005,2821,28,gmina warmińsko-mazurskie-zachodni-21-05,16062,56.77,2163,23.2,,0.0,,0.0,0.724,-24.5,0.6333333333333333,0.0,0.276,0.3093333333333333,37.0,monitoring,0,40.166666666666664
3020001,3020,30,gmina wielkopolskie-wschodni-20-01,5960,74.25,1175,44.8,,0.0,,0.0,0.618,-18.6,0.2400000000000001,0.0,0.382,0.5973333333333333,38.96,monitoring,0,40.160000000000004
2411001,2411,24,gmina śląskie-miejski-11-01,12300,83.45,2483,55.7,,0.0,,0.0,0.656,-16.0,0.0666666666666666,0.0,0.344,0.7426666666666667,39.72,monitoring,0,40.053333333333335
2602006,2602,26,gmina świętokrzyskie-wschodni-02-06,28954,91.34,7194,32.3,,0.0,,0.0,0.682,-15.2,0.0133333333333332,0.0,0.3179999999999999,0.4306666666666666,39.96,monitoring,0,40.02666666666667
1434004,1434,14,gmina mazowieckie-centralny-34-04,19568,50.27,2413,27.0,,0.0,,0.0,0.75,-26.0,0.7333333333333333,0.0,0.25,0.36,36.35,monitoring,0,40.016666666666666
201006,201,2,gmina dolnośląskie-południowy-01-06,7849,81.81,1571,38.8,,0.0,,0.0,0.727,-17.5,0.1666666666666666,0.0,0.273,0.5173333333333333,39.13,monitoring,0,39.96333333333334
609001,609,6,gmina lubelskie-zachodni-09-01,11918,54.05,2028,13.0,,0.0,,0.0,0.801,-25.9,0.7266666666666666,0.0,0.1989999999999999,0.1733333333333333,36.28,monitoring,0,39.913333333333334
1440005,1440,14,gmina mazowieckie-centralny-40-05,9697,49.49,1526,33.4,,0.0,,0.0,0.804,-26.1,0.7400000000000001,0.0,0.1959999999999999,0.4453333333333333,36.12,monitoring,0,39.82
2811002,2811,28,gmina warmińsko-mazurskie-miejski-11-02,4170,61.92,618,28.4,,0.0,,0.0,0.78,-23.1,0.5400000000000001,0.0,0.2199999999999999,0.3786666666666666,37.12,monitoring,0,39.82
1435003,1435,14,gmina mazowieckie-miejski-35-03,17225,49.5,2549,19.1,,0.0,,0.0,0.807,-26.7,0.7799999999999999,0.0,0.1929999999999999,0.2546666666666667,35.86,monitoring,0,39.76
2818004,2818,28,gmina warmińsko-mazurskie-północny-18-04,13959,53.23,2199,21.6,,0.0,,0.0,0.768,-25.4,0.6933333333333332,0.0,0.2319999999999999,0.288,36.24,monitoring,0,39.70666666666667
1432007,1432,14,gmina mazowieckie-wschodni-32-07,13916,54.9,2204,18.9,,0.0,,0.0,0.883,-25.7,0.7133333333333333,0.0,0.1169999999999999,0.252,36.02,monitoring,0,39.58666666666667
407003,407,4,gmina kujawsko-pomorskie-południowy-07-03,8473,77.59,1664,46.4,,0.0,,0.0,0.72,-17.9,0.1933333333333332,0.0,0.28,0.6186666666666667,38.58,monitoring,0,39.54666666666667
3209002,3209,32,gmina zachodniopomorskie-zachodni-09-02,17613,82.73,3594,38.1,,0.0,,0.0,0.774,-17.3,0.1533333333333333,0.0,0.2259999999999999,0.508,38.77,monitoring,0,39.53666666666667
2416004,2416,24,gmina śląskie-centralny-16-04,12323,80.95,2591,38.7,,0.0,,0.0,0.6890000000000001,-17.2,0.1466666666666666,0.0,0.3109999999999999,0.516,38.78,monitoring,0,39.513333333333335
1009007,1009,10,gmina łódzkie-zachodni-09-07,4891,80.47,914,32.8,,0.0,,0.0,0.762,-18.0,0.2,0.0,0.238,0.4373333333333333,38.51,monitoring,0,39.51
206006,206,2,gmina dolnośląskie-północny-06-06,6653,78.31,1368,38.4,,0.0,,0.0,0.6950000000000001,-17.9,0.1933333333333332,0.0,0.3049999999999999,0.512,38.54,monitoring,0,39.50666666666667
1438006,1438,14,gmina mazowieckie-wschodni-38-06,34524,53.88,5019,5.0,,0.0,,0.0,0.763,-25.8,0.7200000000000001,0.0,0.237,0.0666666666666666,35.9,monitoring,0,39.5
2821004,2821,28,gmina warmińsko-mazurskie-zachodni-21-04,7176,54.29,1003,39.0,,0.0,,0.0,0.8130000000000001,-24.5,0.6333333333333333,0.0,0.1869999999999999,0.52,36.31,monitoring,0,39.47666666666667
1404003,1404,14,gmina mazowieckie-centralny-04-03,60396,41.92,5056,16.7,,0.0,,0.0,0.043,-24.0,0.6,0.0,0.957,0.2226666666666666,36.46,monitoring,0,39.46
621003,621,6,gmina lubelskie-zachodni-21-03,4408,54.88,633,24.8,,0.0,,0.0,0.7010000000000001,-24.3,0.62,0.0,0.2989999999999999,0.3306666666666666,36.36,monitoring,0,39.46
1415001,1415,14,gmina mazowieckie-zachodni-15-01,8760,57.11,1665,32.3,,0.0,,0.0,0.8170000000000001,-24.1,0.6066666666666668,0.0,0.1829999999999999,0.4306666666666666,36.42,monitoring,0,39.45333333333333
416007,416,4,gmina kujawsko-pomorskie-centralny-16-07,9726,78.92,1900,53.2,,0.0,,0.0,0.774,-17.5,0.1666666666666666,0.0,0.2259999999999999,0.7093333333333334,38.57,monitoring,0,39.403333333333336
3020006,3020,30,gmina wielkopolskie-wschodni-20-06,23796,75.55,4036,37.3,,0.0,,0.0,0.7030000000000001,-18.6,0.2400000000000001,0.0,0.2969999999999999,0.4973333333333333,38.19,monitoring,0,39.39
624005,624,6,gmina lubelskie-północny-24-05,12702,63.61,2000,26.1,,0.0,,0.0,0.718,-22.1,0.4733333333333334,0.0,0.282,0.348,36.97,monitoring,0,39.336666666666666
608006,608,6,gmina lubelskie-wschodni-08-06,4850,57.11,803,29.1,,0.0,,0.0,0.739,-23.7,0.58,0.0,0.261,0.388,36.43,monitoring,0,39.33
1407007,1407,14,gmina mazowieckie-południowy-07-07,14569,57.92,2671,19.3,,0.0,,0.0,0.735,-23.9,0.5933333333333333,0.0,0.265,0.2573333333333333,36.36,monitoring,0,39.32666666666667
401005,401,4,gmina kujawsko-pomorskie-południowy-01-05,5321,73.66,950,41.7,,0.0,,0.0,0.714,-18.9,0.2599999999999999,0.0,0.286,0.556,38.02,monitoring,0,39.32
215004,215,2,gmina dolnośląskie-zachodni-15-04,4399,82.8,956,31.1,,0.0,,0.0,0.665,-16.8,0.12,0.0,0.3349999999999999,0.4146666666666667,38.71,monitoring,0,39.31
2812001,2812,28,gmina warmińsko-mazurskie-północny-12-01,8608,57.68,1477,23.8,,0.0,,0.0,0.751,-23.8,0.5866666666666667,0.0,0.249,0.3173333333333333,36.31,monitoring,0,39.24333333333334
2803003,2803,28,gmina warmińsko-mazurskie-zachodni-03-03,20816,47.62,2850,11.5,,0.0,,0.0,0.031,-22.6,0.5066666666666667,0.0,0.969,0.1533333333333333,36.7,monitoring,0,39.233333333333334
1202003,1202,12,gmina małopolskie-wschodni-02-03,15172,76.11,3054,45.9,,0.0,,0.0,0.745,-18.2,0.2133333333333333,0.0,0.255,0.612,38.12,monitoring,0,39.18666666666667
3023003,3023,30,gmina wielkopolskie-miejski-23-03,8043,75.91,1611,51.0,,0.0,,0.0,0.708,-17.8,0.1866666666666667,0.0,0.292,0.68,38.23,monitoring,0,39.16333333333333
1420003,1420,14,gmina mazowieckie-wschodni-20-03,27080,50.1,4102,12.2,,0.0,,0.0,0.75,-26.1,0.7400000000000001,0.0,0.25,0.1626666666666666,35.42,monitoring,0,39.120000000000005
415007,415,4,gmina kujawsko-pomorskie-zachodni-15-07,24388,87.84,4942,36.1,,0.0,,0.0,0.639,-15.0,0.0,0.0,0.361,0.4813333333333333,39.03,monitoring,0,39.03
1209003,1209,12,gmina małopolskie-zachodni-09-03,13488,81.76,2517,32.8,,0.0,,0.0,0.736,-17.2,0.1466666666666666,0.0,0.264,0.4373333333333333,38.27,monitoring,0,39.00333333333334
1422004,1422,14,gmina mazowieckie-centralny-22-04,6199,57.0,908,25.2,,0.0,,0.0,0.8170000000000001,-24.0,0.6,0.0,0.1829999999999999,0.3359999999999999,35.79,monitoring,0,38.79
2611004,2611,26,gmina świętokrzyskie-miejski-11-04,17078,85.99,3760,51.2,,0.0,,0.0,0.755,-15.3,0.02,0.0,0.245,0.6826666666666668,38.65,monitoring,0,38.75
1406003,1406,14,gmina mazowieckie-północny-06-03,7851,58.92,1155,19.0,,0.0,,0.0,0.635,-22.7,0.5133333333333333,0.0,0.365,0.2533333333333333,36.18,monitoring,0,38.74666666666667
2433001,2433,24,gmina śląskie-zachodni-33-01,6588,75.81,1464,42.2,,0.0,,0.0,0.618,-17.4,0.1599999999999999,0.0,0.382,0.5626666666666668,37.94,monitoring,0,38.739999999999995
